ID,DocID,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30
34,1,0.935,0.438,15.044,-45.24,14.499,-39.245,6.0204,0.77932,3,1.6615,2.4225,8.9608,61.388,-1850.2,-104.43,11977,2.7253,-0.25661,-0.18555,-0.11843,-0.050335,1.3115,6.1995,0.97112,14.154,-113.24,0.52,0.13333,0,1
34,1,0.952,0.551,15.589,-43.932,14.826,-38.918,5.0723,0.68664,3,1.7218,1.4344,6.4125,26.112,-1006.9,1.0479,394.06,1.4731,0.26006,0,0.084343,0.20711,1.4604,5.4196,0.93592,9.8359,-104.04,0.42,0.15556,0,1
34,1,99.937,0.517,15.262,-44.15,14.935,-38.7,5.4604,0.67494,3,1.6307,0,6.1243,33.667,-2801,-52.357,1734.7,2.7253,0.30469,-0.060067,0.016323,0.22199,1.3304,5.7947,0.94232,11.208,70.269,0.42,0.17778,0,1
34,3,1.437,0.992,14.608,-53.852,14.717,-26.599,27.253,0.88704,3,1.5668,12.326,23.941,47.933,-551.26,21.318,1482.5,1.8795,1.3849,0.00043605,0.68765,1.2632,1.5534,28.244,0.96493,28.472,2443.5,0.53,0.2,0,1
34,3,1.859,0.604,15.916,-45.567,15.371,-35.211,10.371,0.79657,3,1.6234,4.706,14.535,35.202,-740.51,-34.084,875.05,1.4731,-0.21772,-0.11058,0,0.08709,1.4742,10.762,0.96366,17.817,-18.243,0.59,0.2,0,1
34,3,1.639,0.546,15.48,-46.112,15.807,-38.7,7.4201,0.79555,3,1.5267,2.1014,12.112,33.1,-414.89,0,354.64,0,0.34754,0.0048047,0.094493,0.29757,1.3048,7.5719,0.97996,13.868,-82.807,0.48,0.2,0,1
34,3,1.133,0.607,16.788,-43.605,16.897,-36.955,6.6507,0.76937,3,1.5544,0,5.7375,31.466,-350.02,0,677.8,0,0.27339,0.0016082,0.0071474,0.14491,1.1594,6.7162,0.99024,11.065,1621,0.54,0.13333,0,1
34,3,1.232,0.641,16.679,-45.894,16.679,-37.282,8.612,0.83295,3,1.5708,2.0655,7.7867,19.958,-416.04,-31.544,589.07,0,0.32704,0,0,0.098112,1.3478,8.6642,0.99398,13.517,665.78,0.59,0.15556,0,1
34,3,1.368,0.633,15.371,-46.767,16.897,-37.282,9.6061,0.83523,3,1.4112,4.0614,11.608,39.173,-589.4,-27.123,560.07,5.3877,-1.0107,-0.95876,-0.63464,-0.059752,1.3958,10.224,0.93954,16.152,1266.3,0.53,0.17778,0,1
34,3,1.182,0.595,15.698,-45.349,16.243,-37.5,7.8678,0.81605,3,1.5015,2.3518,7.5271,32.215,-532.11,-50.291,484.51,0.70788,0.24318,-0.10875,-0.086095,0.043047,1.2531,8.061,0.97603,13.548,-217.1,0.49,0.2,0,1
34,3,1.062,0.619,15.807,-43.823,15.807,-34.993,8.83,0.84605,3,1.5708,5.2458,12.113,24.139,-450.38,0,1027.6,2.8688,0.32704,0,0,0.32704,1.4503,8.9496,0.98664,14.458,1026,0.57,0.2,0,1
34,3,6.449,0.498,15.916,-43.496,15.589,-37.064,6.4401,0.8494,3,1.6216,6.0563,10.901,38.724,-1426.4,60.684,1134.6,3.2118,-0.12179,-0.045579,-0.01384,0.014947,1.4417,6.5487,0.98342,13.15,64.364,0.51,0.2,0,1
35,4,3.194,0.262,28.021,-30.641,10.281,-39.511,19.834,0.36899,4,-2.6779,0.16557,1.6557,3497.1,-6.48E+05,64574,7.77E+05,1.6557,0.090153,0,0,0.063107,-2.4641,19.844,0.99949,75.739,64574,0.39,0.044444,0,1
35,4,0.435,0.227,15.724,-24.997,16.631,-33.766,8.8158,0.92731,1,-1.4677,22.679,44.323,68.585,-2568.3,-907.5,4979.2,14.272,0.70181,0.048401,0.1452,0.54416,-1.3984,9.0284,0.97646,39.773,-1618.3,0.58,0.044444,0,1
35,4,1.314,0.237,26.206,-34.169,3.3262,-34.875,22.891,0.80292,4,-3.1108,64.439,90.916,154.29,-1903.5,191.28,2964.5,111.88,-1.1712,-0.80468,-0.1793,0.013758,-3.0101,23.176,0.98771,97.789,1731.9,0.53,0.044444,0,1
35,4,0.701,0.176,6.35,-37.898,28.525,-34.774,22.394,0.98998,2,0.13999,32.836,114.04,190.02,-3151.9,-1741.2,21426,161.13,-0.31757,-0.29194,-0.096632,4.44E-16,0.18836,22.459,0.9971,127.61,-768.65,0.79,0.066667,0,1
35,4,0.445,0.186,31.851,-31.044,8.2651,-36.185,24.139,0.75297,4,-2.927,48.683,124.63,199.17,-8094.5,-416.33,2485.1,120.63,-1.2525,-1.1054,-0.67675,0,-2.8036,24.575,0.98229,132.12,596.02,0.47,0.044444,0,1
35,4,0.553,0.15,27.315,-33.766,7.8619,-35.782,19.557,0.83863,4,-3.0383,76.389,143.13,330.89,-16964,1097,76060,198.45,-1.9028,-1.628,-0.74232,-0.024155,-2.9567,20.118,0.97212,134.12,782.14,0.605,0.044444,0,1
35,4,0.422,0.284,28.424,-32.859,4.3341,-37.999,24.632,0.73778,4,-2.9314,61.001,110.34,120.52,-1693.1,-0.091458,2026.9,73.258,-0.69744,-0.4979,-0.084345,0.053123,-2.8882,24.778,0.99413,87.245,0,0.6,0.044444,0,1
35,4,0.453,0.205,1.9151,-38.302,30.037,-37.898,28.124,0.89764,2,0.014336,35.24,79.547,138.89,-3557.8,-994.47,4776.9,107.96,-2.2646,-1.7292,-0.56153,0,0.29154,29.168,0.96422,142.28,1400.2,0.76,0.088889,0,1
35,4,0.872,0.15,6.854,-35.782,30.54,-34.471,23.723,0.99645,2,0.055263,15.714,139.86,329.6,-10674,-1866,1.49E+05,139.86,-0.65651,-0.52804,-0.20171,0,0.055459,23.78,0.99759,158.53,-1830.7,0.64,0.044444,0,1
35,4,0.43,0.153,25.098,-37.394,15.321,-40.418,10.234,0.66034,4,-2.8416,22.049,67.962,107.68,-4787.8,-1564.7,11207,67.962,0.57478,0,0.14891,0.50688,-2.9614,10.326,0.99109,67.49,-1564.7,0.485,0.044444,0,1
35,4,1.807,0.092,25.904,-38.1,16.631,-41.325,9.8179,0.57116,4,-2.8069,18.628,73.889,674.07,-36310,-12135,3.04E+05,67.719,-0.29388,-0.22972,-0.097269,0,-2.6741,9.8408,0.99767,106.97,4510.7,0.46,0.044444,0,1
35,4,0.685,0.151,6.35,-36.487,27.819,-31.649,22.007,0.99354,2,0.22165,18.182,101.5,208.51,-5087.2,375.01,7877.1,154.6,-0.24236,-0.18752,-0.0096943,0,0.21326,22.025,0.9992,145.86,375.01,0.71,0.044444,0,1
35,4,2.16,0.146,9.8778,-36.487,25.4,-34.572,15.64,0.98279,2,0.12276,10.297,63.746,149.03,-5888.5,320.09,10578,99.06,-0.75741,-0.58495,-0.088343,0,0.24544,15.765,0.99208,107.98,252.93,0.63,0.044444,0,1
35,4,0.476,0.189,27.416,-34.572,10.483,-38.302,17.339,0.74307,4,-2.9248,35.025,87.357,174.61,-8147,1280.9,4778.8,117.01,-1.2972,-1.0042,-0.035155,0,-2.8427,17.627,0.98366,93.265,2397.9,0.465,0.044444,0,1
35,4,3.53,0.136,25.501,-36.588,11.087,-40.721,14.994,0.79503,4,-2.8624,37.543,107.86,305.74,-17832,-2971.6,1.30E+05,115.93,0.44989,0,0.2778,0.42374,-2.9132,15.083,0.99412,110.9,-2971.6,0.53,0.044444,0,1
35,4,0.588,0.206,4.0317,-31.548,31.145,-28.121,27.329,0.76378,2,0.12573,19.501,63.968,237.65,-13537,1277.2,30938,51.501,-0.68289,-0.36932,2.22E-16,0.088957,0.042815,27.838,0.98172,135.14,3166.2,0.65,0.044444,0,1
35,4,1.147,0.175,9.3738,-33.363,27.214,-30.843,18.018,0.91037,2,0.14031,12.339,53.182,187.63,-1965,366.31,7987.2,187.63,-0.74655,-0.5492,-0.32873,-4.44E-16,0.37907,18.235,0.9881,104.2,1578.5,0.59,0.066667,0,1
35,4,1.505,1.275,32.052,-24.795,32.758,-22.88,2.0409,0.25508,3,1.2178,0,8.3996,19.963,-474.85,0,196.62,1.9383,-4.3606,-3.0783,-1.2121,-0.034845,0.362,11.286,0.18084,8.8516,-9.783,0.5,0.044444,0,1
35,4,0.477,0.212,31.952,-24.896,11.692,-32.355,21.589,0.72061,4,-2.7888,30.186,72.254,164.02,-5361.2,277.74,10442,102.09,-1.1929,-0.7847,-0.34117,0,-2.5204,21.812,0.98975,102.89,906.4,0.46,0.044444,0,1
35,4,1.009,0.145,28.121,-28.323,12.498,-33.262,16.385,0.79919,4,-2.8354,49.626,136.95,558.68,-17967,1116.3,1.65E+05,136.95,-0.61074,-0.56182,-0.38566,0,-2.7479,16.472,0.99472,113.6,23542,0.52,0.044444,0,1
35,4,0.367,0.12,7.3579,-30.339,23.787,-30.339,16.429,0.99992,2,0,22.679,120.95,560.42,-1.30E+06,-206.45,6.60E+05,90.838,0.10079,0,0,0,-0.0029451,16.432,0.99987,136.93,906.81,0.69,0.044444,0,1
35,4,1.26,0.137,5.846,-33.463,26.509,-30.944,20.816,0.97242,2,0.12135,0.64792,158.13,297.09,-10242,-3239.9,41930,231.6,-0.24891,-0.22768,-0.087851,0,0.17228,20.858,0.99798,152.25,1523.8,0.7,0.044444,0,1
35,4,0.399,0.191,29.432,-27.315,12.498,-35.681,18.887,0.81222,4,-2.6827,17.889,57.953,703.09,-58711,1008.5,5.01E+05,71.33,0.74284,0,0.19929,0.6643,-2.7396,19.001,0.99403,99.48,2001.6,0.48,0.044444,0,1
35,4,5.337,0.115,25.904,-28.827,16.026,-32.456,10.523,0.7759,4,-2.7895,21.323,99.167,400.96,-46347,-8864.3,1.69E+05,97.402,0.27611,0,0.095577,0.18729,-2.794,10.567,0.99588,91.884,-16838,0.54,0.044444,0,1
35,4,0.385,0.131,7.5595,-28.726,23.384,-27.416,15.879,0.99388,2,0.082614,11.339,84.478,599.25,-1.46E+06,-51.195,7.38E+05,65.709,-0.32822,-0.29265,-0.06718,-2.22E-17,0.11242,15.912,0.99789,121.47,654.42,0.77,0.044444,0,1
35,4,0.862,0.131,5.9468,-29.734,25.702,-27.416,19.891,0.98598,2,0.11681,3.5587,147.67,346.09,-12250,-2653.8,65101,244.05,-0.69053,-0.43986,-4.44E-16,0,0.14288,19.988,0.99517,152.58,6842.3,0.78,0.044444,0,1
35,4,0.363,0.143,31.649,-26.005,16.53,-32.456,16.438,0.76066,4,-2.7383,62.508,97.586,226.6,-14717,-871.22,44807,115.56,-0.83066,-0.57454,-0.29419,0,-2.5954,16.532,0.99428,115.61,17.212,0.48,0.044444,0,1
35,4,1.162,0.12,24.594,-30.944,12.498,-34.673,12.657,0.80941,4,-2.8425,44.025,97.068,553.08,-29927,-4471.7,2.20E+05,256.32,-1.1149,-1.052,-0.74447,4.44E-16,-2.7708,12.931,0.97881,107.76,-8688,0.6,0.044444,0,1
35,4,0.346,0.098,3.2254,-31.952,14.615,-30.54,11.477,0.98657,2,0.12327,13.258,91.723,157.34,-37298,-1554,10764,123.03,-0.50369,-0.34506,-0.075243,0,0.2027,11.541,0.99441,117.77,-1554,0.68,0.088889,0,1
35,4,0.686,0.09,7.8619,-29.936,20.864,-28.323,13.102,0.97255,2,0.1234,12.551,127.57,945.22,-64046,-754.04,5.88E+05,194.03,-0.17757,-0.12484,-0.062808,0,0.17633,13.139,0.99716,145.99,20239,0.7,0.066667,0,1
35,4,0.322,0.102,31.246,-26.912,18.143,-31.448,13.866,0.67633,4,-2.8083,30.941,119.71,820.78,-70994,-3487.4,1.13E+06,119.71,0.23079,0,0.076932,0.1121,-2.7404,13.879,0.99904,136.07,-3487.4,0.46,0.044444,0,1
35,4,5.865,0.109,20.864,-28.625,11.087,-33.06,10.736,0.46953,4,-2.7157,0,142.35,552.66,-19542,224.58,2.58E+05,113.15,-0.33121,-0.11942,0,8.88E-16,-2.4437,10.767,0.99711,98.779,3229.4,0.57,0.044444,0,1
35,4,0.418,0.134,2.8222,-39.108,20.159,-32.758,18.463,0.93449,2,0.3511,0.62996,64.992,198.01,-15692,-2057.4,15868,152.26,-1.7526,-1.1941,-0.17993,0,0.39414,18.91,0.97638,141.12,1998.7,0.7,0.088889,0,1
35,4,3.533,0.138,7.3579,-35.177,28.928,-33.06,21.673,0.99312,2,0.097818,21.38,115.38,498.23,-20867,-1110.7,1.42E+05,230.38,-0.72609,-0.21361,-0.04125,0.0029531,0.086551,21.785,0.99487,157.86,637.27,0.74,0.044444,0,1
35,4,4.745,4.522,32.153,-29.432,11.289,-30.843,20.912,0.50932,4,-3.0741,0,0,8.3996,-51.026,0,22.989,136.35,0.91236,-0.18043,0.29781,0.58269,0.038073,26,0.80431,5.7496,-107.31,0.44,0.044444,0,1
35,4,4.269,0.118,25.803,-34.169,15.421,-36.89,10.733,0.69376,4,-2.8852,31.207,88.593,229.18,-19827,906.9,1.46E+05,93.849,-1.401,-1.3421,-0.36539,-4.44E-16,-2.7494,11.19,0.95912,94.83,2251.8,0.53,0.044444,0,1
35,4,0.322,0.103,3.8302,-36.185,21.066,-33.262,17.482,0.9518,2,0.16799,36.303,157.77,295.52,-40316,-4336.6,55616,160.35,-1.7917,-1.6666,-0.73427,0,0.34552,18.024,0.96994,174.99,-2862.3,0.64,0.044444,0,1
35,4,0.867,0.092,8.1643,-32.355,23.888,-33.06,15.74,0.96429,2,-0.044842,13.66,142.85,419.76,-80920,-5043.5,3.93E+05,155.56,0.18331,0,0.074551,0.1635,-0.16945,15.792,0.99668,171.65,-2671,0.65,0.044444,0,1
35,4,0.336,0.126,29.734,-31.548,19.352,-33.967,10.66,0.66157,4,-2.9127,31.181,92.371,106.35,-22886,-187.61,3007.9,97.438,-0.94352,-0.90492,-0.37645,0,-2.6255,10.898,0.97817,86.49,-187.61,0.445,0.044444,0,1
35,4,1.044,0.092,24.896,-33.463,14.413,-35.883,10.758,0.7154,4,-2.9148,70.32,103.9,205.58,-28894,-3553.5,67365,100.43,-0.32486,4.44E-17,0.0075548,0.082347,-2.8893,10.808,0.99536,117.48,-2669.8,0.53,0.044444,0,1
35,4,0.337,0.091,3.427,-34.975,15.623,-33.766,12.256,0.97387,2,0.09885,25.394,153.79,195.93,-55787,-3379.1,24377,160.14,-1.0959,-0.84228,-0.16579,0,0.2612,12.512,0.97956,137.49,-3379.1,0.59,0.044444,0,1
35,4,1.074,0.098,8.2651,-31.75,27.113,-31.448,18.851,0.99965,2,0.016041,0,84.1,474.93,-44108,-6512.3,1.94E+05,195.6,-0.13312,-0.053947,0,0.0029102,0.0046046,18.857,0.9997,192.41,-3732.9,0.61,0.044444,0,1
35,4,0.363,0.128,26.71,-33.262,19.856,-33.766,6.8725,0.66395,4,-3.0682,18.182,58.858,95.33,-11550,-701.47,3894.8,58.858,-0.30305,-0.22987,-0.070957,0,-2.994,6.9012,0.99583,53.916,-701.47,0.455,0.044444,0,1
35,4,0.967,0.09,25.904,-31.548,14.413,-34.774,11.935,0.7167,4,-2.8679,61.692,128.29,319.3,-46410,-5363.9,1.24E+05,116.09,-0.49713,-0.38545,0,0.0045968,-2.8047,11.998,0.99468,133.32,-1305.5,0.53,0.044444,0,1
35,4,0.344,0.089,6.854,-33.06,15.321,-31.548,8.6006,0.99714,2,0.17671,19.159,71.021,272.81,-25853,-3243.4,34095,164,-0.09568,-0.058471,0,0.0021262,0.14535,8.6032,0.9997,96.665,-3243.4,0.69,0.044444,0,1
35,4,2.723,0.092,9.5754,-31.548,20.663,-31.145,11.095,0.95407,2,0.036348,9.6212,112.58,360.37,-15868,-2614.7,1.38E+05,215.06,0.11538,-0.0029302,0,0.10549,-0.091396,11.143,0.99565,121.12,-2614.7,0.685,0.066667,0,1
35,4,8.848,0.134,7.9627,-23.586,8.1643,-23.586,0.20159,0.90904,2,0,0,0,1.0079,-177.87,0,302.38,0,0.10079,0,0,0.10079,-0.050697,0.32618,0.61803,2.4341,0,0.25,0.044444,0,1
35,4,0.438,0.13,30.037,-25.098,15.724,-29.633,15.014,0.67458,4,-2.8347,28.236,118.25,206.05,-33169,-3626.7,22229,118.25,-0.72266,-0.63801,-0.23209,0,-2.6055,15.133,0.99217,116.41,-3626.7,0.48,0.044444,0,1
35,4,1.601,0.104,29.835,-32.052,15.623,-36.084,14.773,0.67066,4,-2.8652,13.898,206.77,896.2,-63355,-14361,3.44E+05,420.07,-0.69528,-0.58758,-0.18087,0,-2.6728,14.871,0.99339,142.99,-14361,0.395,0.044444,0,1
35,4,0.272,0.095,11.289,-36.89,23.283,-34.774,12.18,0.99654,2,0.17467,28.283,142.13,835.3,-4.80E+05,4699,4.63E+05,179.07,-0.29194,-0.2102,-0.055469,0,0.1402,12.195,0.99879,128.36,4699,0.33,0.044444,0,1
35,4,1.09,0.088,9.3738,-35.177,22.376,-34.875,13.006,0.96134,2,0.023252,38.195,90.341,725.83,-51089,-7066.3,9.51E+05,211.56,0.14529,0,0.065615,0.11998,-0.086458,13.052,0.99647,148.32,-267.1,0.8,0.044444,0,1
35,4,0.376,0.094,26.912,-40.317,18.042,-42.132,9.0535,0.60533,4,-2.9398,29.197,91.102,226.11,-37423,-9504.6,46941,107.87,-0.59698,-0.50429,-0.1066,0,-2.7422,9.1401,0.99052,97.235,-9504.6,0.47,0.044444,0,1
35,4,3.046,0.096,27.315,-34.673,14.817,-40.217,13.673,0.684,4,-2.7241,24.817,188.38,987.58,-41533,1889.6,4.20E+05,188.38,0.15678,-0.065462,0,0.015678,-2.6201,13.685,0.99907,142.56,1889.6,0.415,0.044444,0,1
35,4,0.312,0.107,8.769,-36.286,24.09,-33.262,15.616,0.99069,2,0.19486,23.988,120.69,362.24,-53376,-474.61,65475,133.97,-0.38904,-0.35625,-0.08002,0,0.21529,15.651,0.9978,146.27,-474.61,0.82,0.088889,0,1
35,4,0.842,0.117,6.2492,-34.27,24.997,-31.145,19.006,0.88758,2,0.16515,10.583,105.08,275.79,-14146,-1865.2,19113,202.27,-1.0605,-0.78875,0,0.023199,0.21535,19.383,0.98054,165.67,2156.9,0.96,0.066667,0,1
35,4,0.338,0.146,30.339,-35.076,19.352,-37.294,11.208,0.68228,4,-2.9424,45.294,105.35,164.13,-4752.7,-2621.4,21615,77.838,-1.6542,-1.5879,-0.85794,0,-2.6057,11.856,0.94535,81.206,-853.3,0.45,0.044444,0,1
35,4,0.966,0.109,26.61,-35.379,17.941,-38.302,9.1478,0.78259,4,-2.8164,29.571,94.003,332.43,-18459,-411.01,83503,86.12,-0.1788,-0.12938,-0.012772,0.016659,-2.7624,9.1654,0.99809,84.086,63903,0.52,0.044444,0,1
35,4,0.318,0.093,6.0476,-37.898,20.864,-36.185,14.915,0.99129,2,0.11513,16.962,186.85,221.86,-66892,-2562.3,30120,190.61,-0.361,-0.32095,-0.071178,0,0.16981,14.952,0.99758,160.77,-2562.3,0.69,0.088889,0,1
35,4,0.688,0.092,7.8619,-35.076,17.941,-34.673,10.087,0.85447,2,0.039979,4.3197,80.637,412.78,-23937,-4477.8,2.23E+05,174.96,0.2256,0,0.050357,0.20344,-0.1904,10.234,0.98572,111.23,-2545.7,0.76,0.088889,0,1
35,4,1.114,0.487,31.448,-34.572,31.649,-32.758,1.8255,0.19461,3,1.4601,7.7191,31.977,59.036,-6442.2,-276.72,834.41,36.879,-8.5485,-8.3481,-5.2203,-0.55988,2.81,18.212,0.10023,37.397,-120.49,0.52,0.088889,0,1
35,4,0.388,0.124,30.137,-34.572,16.228,-39.31,14.694,0.67551,4,-2.8133,22.485,84.808,144.24,-22195,-2705.5,5769.2,84.808,0.2088,-0.025512,0,0.081238,-2.7241,14.717,0.99847,118.68,-2705.5,0.4,0.044444,0,1
35,4,1.515,0.11,26.61,-35.177,15.321,-39.511,12.092,0.37504,4,-2.775,0,134.07,429.93,-22303,-195.65,2.34E+05,134.07,0.060491,-0.0044528,0,0.029489,-2.4496,12.094,0.99984,109.95,-195.65,0.52,0.044444,0,1
35,4,0.356,0.126,4.0317,-40.62,19.756,-35.076,16.672,0.95125,2,0.33896,28.348,121.37,241.6,-53900,-2597.2,44477,117.78,-1.5898,-1.5534,-0.52587,0,0.51016,17.119,0.97389,135.87,-2256.2,0.67,0.044444,0,1
35,4,5.762,0.089,9.3738,-37.798,19.554,-37.999,10.182,0.9991,2,-0.019799,0,100.37,335.22,-40943,-3339.4,1.47E+05,160.52,-0.1327,-0.065353,0,0,-0.012269,10.19,0.99921,114.5,-3339.4,0.66,0.044444,0,1
35,4,0.357,0.13,31.649,-29.432,16.026,-36.991,17.356,0.68312,4,-2.6909,22.35,80.092,170.07,-90367,225.3,17696,80.092,0.18146,0,0.029268,0.11561,-2.6314,17.364,0.99952,133.57,225.3,0.52,0.044444,0,1
35,4,1.726,0.109,21.872,-38.503,14.514,-42.636,8.439,0.71791,4,-2.6299,38.487,75.023,253.1,-16925,-3392,1.19E+05,70.958,-1.2063,-1.1063,-0.26966,0,-2.4006,8.8596,0.95252,81.281,-353.45,0.71,0.044444,0,1
35,4,0.327,0.125,5.6444,-38.705,19.453,-33.766,14.665,0.94545,2,0.34349,25.713,95.495,157.08,-40442,-662.33,15270,95.495,-1.1306,-1.0152,-0.3727,0,0.50925,14.969,0.97972,119.75,-662.33,0.8,0.044444,0,1
35,4,3.93,0.096,12.7,-33.564,27.617,-31.851,15.016,0.98768,2,0.11436,2.3977,139.01,728.23,-40859,38672,1.37E+05,222.77,0.23748,-0.086468,0,0.071245,0.17287,15.042,0.99824,156.69,38672,0.69,0.044444,0,1
35,4,0.458,0.202,32.153,-26.106,16.026,-30.339,16.673,0.78588,4,-2.8849,24.457,55.979,101.95,-3523,656.35,8547.4,94.963,0.63125,0,0.3071,0.42348,-2.9607,16.779,0.9937,83.064,656.35,0.495,0.044444,0,1
35,4,6.217,0.184,32.153,-28.827,11.49,-36.991,22.217,0.65039,4,-2.7653,69.77,118.54,789.59,-31941,-645.98,3.11E+05,139.84,-0.48243,-0.27862,-0.016005,0,-2.6492,22.277,0.99731,121.07,607.2,0.59,0.044444,0,1
35,4,0.361,0.132,8.9706,-31.246,18.546,-29.533,9.7275,0.9936,2,0.17707,10.079,49.036,260.74,-10612,-941.7,16287,158,0.16501,-0.031019,0,0.03269,0.14735,9.7494,0.99775,73.859,575.24,0.93,0.044444,0,1
35,4,8.724,0.112,11.49,-28.222,30.037,-26.509,18.625,0.96243,2,0.09213,4.7514,239.9,490.87,-20427,-4975.9,2.26E+05,239.9,-0.54601,-0.53669,-0.091093,0,0.21329,18.726,0.99459,167.2,-4975.9,0.73,0.044444,0,1
35,4,0.347,0.127,29.331,-30.641,18.748,-31.246,10.601,0.66597,4,-3.0845,17.112,78.845,129.23,-29091,-1825.2,23122,78.845,-0.5204,-0.39102,-0.077628,0,-2.9237,10.661,0.99432,83.946,-1825.2,0.605,0.044444,0,1
35,4,1.066,0.093,25.803,-31.044,16.53,-33.463,9.5834,0.43869,4,-2.8864,0,104.61,138.46,-26397,70.072,45160,106.29,0.33499,0,0,0.31506,-2.7381,9.6386,0.99427,103.64,352.96,0.67,0.044444,0,1
35,4,0.305,0.118,8.6683,-32.758,24.392,-30.843,15.84,0.99585,2,0.1212,33.801,99.64,307.81,-18648,-3253.1,18192,188.59,-0.36494,-0.36449,-0.083058,0,0.12753,15.867,0.99829,134.47,-3253.1,0.76,0.088889,0,1
35,4,0.765,0.071,12.196,-29.23,26.811,-27.214,14.753,0.96205,2,0.13707,23.665,80.237,795.03,-61906,-11932,4.14E+05,262.11,-0.4476,-0.31745,-0.086076,0,0.26019,14.837,0.99434,208.98,-11932,0.7,0.066667,0,1
35,4,0.324,0.138,31.044,-30.037,17.84,-32.96,13.524,0.74581,4,-2.9237,14.032,47.717,98.42,-10486,889.8,3725.7,87.258,0.44548,4.44E-16,0.043571,0.25196,-3.0145,13.574,0.99626,98.365,2536.8,0.57,0.044444,0,1
35,4,0.845,0.175,30.44,-31.649,14.212,-36.084,16.823,0.79533,4,-2.8748,29.712,109.53,288.77,-13888,1524.9,71642,113.2,-0.73072,-0.70675,-0.58156,0,-2.8357,16.939,0.99313,96.796,-3365.7,0.59,0.044444,0,1
35,4,0.891,0.146,6.35,-35.076,30.238,-34.673,23.891,0.98802,2,0.016876,28.736,88.402,286.05,-22839,-3879.8,20846,132.5,-0.69567,-0.629,-0.15712,5.00E-17,0.097131,23.987,0.99603,164.29,-826.4,0.6,0.044444,0,1
35,4,1.458,0.141,8.2651,-33.262,30.137,-27.617,22.589,0.99336,2,0.25255,17.929,107.25,228.24,-14316,317.38,8747.8,141.97,-0.31797,-0.19488,-0.053521,0,0.23983,22.61,0.99905,160.36,609.88,0.73,0.044444,0,1
35,4,0.775,0.436,20.461,-8.769,12.095,-26.408,19.522,0.69018,1,-2.0137,8.9295,36.415,74.586,-949.82,-35.953,1093.2,2.7998,2.7852,8.88E-16,0.5511,1.7363,-1.8361,21.008,0.92926,48.184,615.6,0.77,0.044444,0,1
35,4,0.511,0.151,32.052,-27.517,14.615,-30.742,17.733,0.76039,4,-2.9587,27.349,122.2,557.34,-47611,550.29,2.51E+05,102.36,0.32598,0,0.11745,0.32501,-3.0642,17.817,0.99531,117.99,1.23E+05,0.45,0.044444,0,1
35,4,0.809,0.201,31.548,-28.827,13.305,-32.052,18.527,0.79861,4,-2.9666,25.879,110.5,152.22,-3663.6,625.71,20506,128.65,-0.46666,-0.44434,-0.040853,0.037289,-2.8341,18.644,0.9937,92.757,2895.2,0.5,0.044444,0,1
35,4,0.304,0.123,5.7452,-33.564,27.92,-31.548,22.266,0.98311,2,0.09066,25.711,154.88,246.29,-17497,-2747.5,17756,123.11,-0.85779,-0.59407,-0.26464,0,0.13793,22.409,0.9936,182.19,1518.6,0.81,0.044444,0,1
35,4,1.708,0.216,11.591,-34.975,31.246,-37.596,19.829,0.98943,2,-0.13255,2.1912,116.14,208.5,-4532.6,-1460.5,50351,35.438,-1.5386,-0.8479,0,0.0039964,-0.1256,20.107,0.98614,93.089,-551.31,0.27,0.044444,0,1
35,4,0.436,0.132,28.827,-34.774,17.941,-36.487,11.02,0.71151,4,-2.9855,12.683,62.606,501.64,-5.30E+05,-960.16,5.48E+05,38.349,-0.45727,-0.42593,-0.15488,0,-2.8388,11.087,0.99396,83.99,-614.1,0.47,0.044444,0,1
35,4,1.098,0.163,29.129,-34.471,13.506,-39.41,16.385,0.54151,4,-2.8354,25.256,101.93,149.94,-30728,-1242.5,1079.9,92.577,-1.6158,-1.4413,-0.73505,0,-2.7193,16.931,0.96776,103.87,-801.94,0.61,0.044444,0,1
35,4,0.351,0.125,3.2254,-37.898,14.917,-35.883,11.865,0.99245,2,0.17074,23.376,86.327,228.56,-32654,-2551.3,44136,85.738,-0.61309,-0.52541,-0.09419,0,0.21021,11.939,0.9938,95.509,-727.22,0.87,0.044444,0,1
35,4,1.651,0.124,8.5675,-34.572,29.331,-37.495,20.968,0.97362,2,-0.13986,41.942,107.41,286.26,-29996,-3699.7,67613,99.154,-0.29313,-0.16095,-4.44E-16,0.071514,-0.18639,21.019,0.99757,169.51,-1469.3,0.37,0.044444,0,1
35,4,0.382,0.214,31.548,-34.27,19.252,-36.79,12.552,0.50048,4,-2.9395,0,39.889,76.479,-899.99,420.68,1207.2,78.154,0.33507,-0.08992,0,0.0087411,-2.8498,12.638,0.99319,59.058,420.68,0.37,0.044444,0,1
35,4,2.559,0.106,27.92,-35.681,19.957,-38.402,8.4149,0.66417,4,-2.8123,14.967,91.86,321.11,-19989,-75.538,1.88E+05,91.86,-0.64108,-0.62804,-0.18834,0,-2.6057,8.57,0.9819,80.849,-75.538,0.55,0.044444,0,1
